Crop,Crop_Year,Season,State/UT,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Arhar/Tur,2008,Whole Year,Tamil Nadu,27483.0,16703.0,1201.9,3931168.32,2473.47,0.606923077
Bajra,2008,Whole Year,Tamil Nadu,56672.0,84021.0,1201.9,8106362.88,5100.48,2.5968
Banana,2008,Whole Year,Tamil Nadu,115804.0,339962.5,1201.9,16564604.16,10422.36,5.42072281
Black Pepper,2008,Whole Year,Tamil Nadu,3122.0,716.0,1201.9,446570.88,280.98,0.155
Cardamom,2008,Whole Year,Tamil Nadu,4051.0,370.0,1201.9,579455.04,364.59,0.094
Cashewnut,2008,Whole Year,Tamil Nadu,99168.0,51667.0,1201.9,14184990.72,8925.12,5.42072281
Castor Seed,2008,Whole Year,Tamil Nadu,5523.0,1702.0,1201.9,790009.92,497.07,0.322222222
Coconut,2008,Whole Year,Tamil Nadu,202534.5,339962.5,1201.9,26583568.25,35048.61,5.42072281
Coriander,2008,Whole Year,Tamil Nadu,14139.0,4815.0,1201.9,2022442.56,1272.51,0.357826087
Cotton (Lint),2008,Whole Year,Tamil Nadu,114516.0,187673.0,1201.9,16380368.64,10306.44,1.797586207
Dry Chillies,2008,Whole Year,Tamil Nadu,65412.0,32924.0,1201.9,9356532.48,5887.08,0.651290323
Garlic,2008,Whole Year,Tamil Nadu,351.0,2067.0,1201.9,50207.04,31.59,5.42072281
Ginger,2008,Whole Year,Tamil Nadu,817.0,16340.0,1201.9,116863.68,73.53,5.42072281
Gram,2008,Whole Year,Tamil Nadu,6852.0,4355.0,1201.9,980110.08,616.68,0.534761905
Groundnut,2008,Whole Year,Tamil Nadu,202534.5,339962.5,1201.9,26583568.25,44085.96,2.373666667
Horse-Gram,2008,Whole Year,Tamil Nadu,44749.0,21052.0,1201.9,6400896.96,4027.41,0.459230769
Jowar,2008,Whole Year,Tamil Nadu,202534.5,213436.0,1201.9,26583568.25,23298.84,1.152142857
Maize,2008,Whole Year,Tamil Nadu,202534.5,339962.5,1201.9,26583568.25,25797.51,5.226296296
Moong (Green Gram),2008,Whole Year,Tamil Nadu,138598.0,31336.0,1201.9,19825057.92,12473.82,0.336333333
Onion,2008,Whole Year,Tamil Nadu,30255.0,286040.0,1201.9,4327675.2,2722.95,5.42072281
Potato,2008,Whole Year,Tamil Nadu,4367.0,80538.0,1201.9,624655.68,393.03,5.42072281
Ragi,2008,Whole Year,Tamil Nadu,90079.0,169944.0,1201.9,12884900.16,8107.11,2.228928571
Rapeseed & Mustard,2008,Whole Year,Tamil Nadu,257.0,63.0,1201.9,36761.28,23.13,0.282222222
Rice,2008,Monsoon,Tamil Nadu,202534.5,339962.5,1201.9,26583568.25,52935.74,3.562580645
Sesamum,2008,Whole Year,Tamil Nadu,63693.0,32242.0,1201.9,9110646.72,5732.37,0.467777778
Small Millets,2008,Monsoon,Tamil Nadu,33512.0,25697.0,1201.9,4793556.48,3016.08,1.742
Sugarcane,2008,Whole Year,Tamil Nadu,202534.5,339962.5,1201.9,26583568.25,27792.0,5.42072281
Sunflower,2008,Whole Year,Tamil Nadu,25755.0,34356.0,1201.9,3683995.2,2317.95,1.768571429
Sweet Potato,2008,Whole Year,Tamil Nadu,658.0,8743.0,1201.9,94120.32,59.22,5.42072281
Tapioca,2008,Whole Year,Tamil Nadu,124301.0,339962.5,1201.9,17780015.04,11187.09,5.42072281
Tobacco,2008,Whole Year,Tamil Nadu,5379.0,8214.0,1201.9,769412.16,484.11,1.593333333
Turmeric,2008,Whole Year,Tamil Nadu,29875.0,172334.0,1201.9,4273320.0,2688.75,5.326296296
Urad,2008,Whole Year,Tamil Nadu,202534.5,82983.0,1201.9,26583568.25,23730.39,0.666666667
Arecanut,2008,Whole Year,West Bengal,11394.0,21157.0,1560.1,1629797.76,1025.46,1.623888889
Arhar/Tur,2008,Winter,West Bengal,629.0,530.0,1560.1,89972.16,56.61,0.813333333
Bajra,2008,Monsoon,West Bengal,75.0,26.0,1560.1,10728.0,6.75,0.35
Barley,2008,Winter,West Bengal,2768.0,4202.0,1560.1,395934.72,249.12,1.641666667
Cardamom,2008,Whole Year,West Bengal,245.0,704.0,1560.1,35044.8,22.05,2.87
Castor Seed,2008,Monsoon,West Bengal,60.0,37.0,1560.1,8582.4,5.4,0.62
Coconut,2008,Whole Year,West Bengal,28757.0,339962.5,1560.1,4113401.28,2588.13,5.42072281
Cotton (Lint),2008,Monsoon,West Bengal,2780.0,6023.0,1560.1,397651.2,250.2,2.32875
Dry Chillies,2008,Whole Year,West Bengal,63249.0,94787.0,1560.1,9047136.96,5692.41,1.427777778
Ginger,2008,Monsoon,West Bengal,11131.0,23832.0,1560.1,1592178.24,1001.79,1.812222222
Gram,2008,Winter,West Bengal,21692.0,22543.0,1560.1,3102823.68,1952.28,1.025833333
Groundnut,2008,Monsoon,West Bengal,2413.0,2264.0,1560.1,345155.52,217.17,1.042
Groundnut,2008,Winter,West Bengal,13860.0,23576.0,1560.1,1982534.4,1247.4,1.424166667
Groundnut,2008,Summer,West Bengal,51924.0,92382.0,1560.1,7427208.96,4673.16,1.550555556
Horse-Gram,2008,Winter,West Bengal,1897.0,940.0,1560.1,271346.88,170.73,0.489
Jowar,2008,Monsoon,West Bengal,1126.0,469.0,1560.1,161063.04,101.34,0.4
Jute,2008,Monsoon,West Bengal,202534.5,339962.5,1560.1,26583568.25,52581.42,5.42072281
Khesari,2008,Winter,West Bengal,27743.0,17412.0,1560.1,3968358.72,2496.87,0.619375
Linseed,2008,Winter,West Bengal,4565.0,1130.0,1560.1,652977.6,410.85,0.218
Maize,2008,Autumn,West Bengal,36843.0,97825.0,1560.1,5270022.72,3315.87,2.369090909
Maize,2008,Winter,West Bengal,17955.0,91856.0,1560.1,2568283.2,1615.95,3.217272727
Maize,2008,Summer,West Bengal,35976.0,153753.0,1560.1,5146007.04,3237.84,2.743529412
Masoor,2008,Winter,West Bengal,49712.0,32428.0,1560.1,7110804.48,4474.08,0.617058824
Mesta,2008,Monsoon,West Bengal,7908.0,92901.0,1560.1,1131160.32,711.72,5.42072281
Moong (Green Gram),2008,Monsoon,West Bengal,1079.0,989.0,1560.1,154340.16,97.11,0.681428571
Moong (Green Gram),2008,Winter,West Bengal,1570.0,1016.0,1560.1,224572.8,141.3,0.628181818
Moong (Green Gram),2008,Summer,West Bengal,12168.0,6091.0,1560.1,1740510.72,1095.12,0.75
Niger Seed,2008,Monsoon,West Bengal,5000.0,3297.0,1560.1,715200.0,450.0,0.548571429
Peas & Beans (Pulses),2008,Winter,West Bengal,8815.0,6731.0,1560.1,1260897.6,793.35,0.695333333
Potato,2008,Whole Year,West Bengal,202534.5,339962.5,1560.1,26583568.25,34738.29,5.42072281
Ragi,2008,Autumn,West Bengal,11732.0,13874.0,1560.1,1678145.28,1055.88,0.8275
Ragi,2008,Winter,West Bengal,972.0,802.0,1560.1,139034.88,87.48,0.83
Rapeseed & Mustard,2008,Winter,West Bengal,202534.5,315330.0,1560.1,26583568.25,37123.92,0.677777778
Rice,2008,Autumn,West Bengal,202534.5,339962.5,1560.1,26583568.25,26319.96,2.04
Rice,2008,Summer,West Bengal,202534.5,339962.5,1560.1,26583568.25,52935.74,2.646666667
Rice,2008,Winter,West Bengal,202534.5,339962.5,1560.1,26583568.25,52935.74,2.393888889
Safflower,2008,Winter,West Bengal,350.0,270.0,1560.1,50064.0,31.5,0.83
Sannhamp,2008,Monsoon,West Bengal,968.0,5407.0,1560.1,138462.72,87.12,5.3875
Sesamum,2008,Autumn,West Bengal,1143.0,770.0,1560.1,163494.72,102.87,0.658333333
Sesamum,2008,Summer,West Bengal,200506.0,131812.0,1560.1,26583568.25,18045.54,0.773529412
Sesamum,2008,Winter,West Bengal,1245.0,746.0,1560.1,178084.8,112.05,0.541
Small Millets,2008,Monsoon,West Bengal,1068.0,735.0,1560.1,152766.72,96.12,0.755
Small Millets,2008,Winter,West Bengal,1500.0,1751.0,1560.1,214560.0,135.0,1.27
Soyabean,2008,Monsoon,West Bengal,537.0,322.0,1560.1,76812.48,48.33,0.5775
Sugarcane,2008,Whole Year,West Bengal,17557.0,339962.5,1560.1,2511353.28,1580.13,5.42072281
Sunflower,2008,Monsoon,West Bengal,10127.0,11007.0,1560.1,1448566.08,911.43,1.159375
Tobacco,2008,Whole Year,West Bengal,12707.0,17999.0,1560.1,1817609.28,1143.63,0.676666667
Turmeric,2008,Whole Year,West Bengal,15216.0,35372.0,1560.1,2176496.64,1369.44,2.138888889
Urad,2008,Monsoon,West Bengal,50246.0,34769.0,1560.1,7187187.84,4522.14,0.629444444
Urad,2008,Winter,West Bengal,6765.0,5143.0,1560.1,967665.6,608.85,0.7125
Wheat,2008,Winter,West Bengal,202534.5,339962.5,1560.1,26583568.25,27628.65,2.172777778
Arecanut,2009,Monsoon,Puducherry,61.0,77.0,1434.5875,9505.02,10.37,1.26
Bajra,2009,Monsoon,Puducherry,29.0,49.0,1434.5875,4518.78,4.93,1.69
Bajra,2009,Summer,Puducherry,31.0,62.0,1434.5875,4830.42,5.27,2.0
Banana,2009,Monsoon,Puducherry,285.0,10371.0,1434.5875,44408.7,48.45,5.42072281
Black Pepper,2009,Monsoon,Puducherry,12.0,8.0,1434.5875,1869.84,2.04,0.67
Cashewnut,2009,Monsoon,Puducherry,171.0,146.0,1434.5875,26645.22,29.07,0.903333333
Coconut,2009,Whole Year,Puducherry,2138.0,339962.5,1434.5875,333143.16,363.46,5.42072281
Coriander,2009,Winter,Puducherry,6.0,3.0,1434.5875,934.92,1.02,0.5
Cotton (Lint),2009,Summer,Puducherry,10.0,8.0,1434.5875,1558.2,1.7,0.89
Dry Chillies,2009,Monsoon,Puducherry,1.0,1.0,1434.5875,155.82,0.17,1.0
Dry Chillies,2009,Winter,Puducherry,1.0,1.0,1434.5875,155.82,0.17,1.0
Dry Chillies,2009,Summer,Puducherry,4.0,4.0,1434.5875,623.28,0.68,1.0
Groundnut,2009,Monsoon,Puducherry,25.0,47.0,1434.5875,3895.5,4.25,1.88
Groundnut,2009,Winter,Puducherry,374.0,796.0,1434.5875,58276.68,63.58,1.575
Groundnut,2009,Summer,Puducherry,39.0,78.0,1434.5875,6076.98,6.63,1.525
Jowar,2009,Monsoon,Puducherry,6.0,9.0,1434.5875,934.92,1.02,1.5
Moong (Green Gram),2009,Winter,Puducherry,4.0,2.0,1434.5875,623.28,0.68,0.5
Moong (Green Gram),2009,Summer,Puducherry,1060.0,92.0,1434.5875,165169.2,180.2,0.346666667
Ragi,2009,Monsoon,Puducherry,12.0,29.0,1434.5875,1869.84,2.04,1.775
Ragi,2009,Winter,Puducherry,5.0,11.0,1434.5875,779.1,0.85,2.2
Ragi,2009,Summer,Puducherry,17.0,51.0,1434.5875,2648.94,2.89,3.0
Rice,2009,Monsoon,Puducherry,4650.0,13501.0,1434.5875,724563.0,790.5,2.893333333
Rice,2009,Winter,Puducherry,11178.0,25378.0,1434.5875,1741755.96,1900.26,2.903333333
Rice,2009,Summer,Puducherry,5098.0,13451.0,1434.5875,794370.36,866.66,1.965
Sesamum,2009,Monsoon,Puducherry,5.0,3.0,1434.5875,779.1,0.85,0.6
Sesamum,2009,Winter,Puducherry,18.0,13.0,1434.5875,2804.76,3.06,0.72
Sesamum,2009,Summer,Puducherry,224.0,211.0,1434.5875,34903.68,38.08,0.62
Small Millets,2009,Monsoon,Puducherry,1.0,1.0,1434.5875,155.82,0.17,1.0
Sugarcane,2009,Monsoon,Puducherry,1785.0,247254.0,1434.5875,278138.7,303.45,5.42072281
Sunflower,2009,Monsoon,Puducherry,1.0,1.0,1434.5875,155.82,0.17,1.0
Sweet Potato,2009,Monsoon,Puducherry,1.0,0.0,1434.5875,155.82,0.17,0.0
Tapioca,2009,Monsoon,Puducherry,242.0,6769.0,1434.5875,37708.44,41.14,5.42072281
Tapioca,2009,Winter,Puducherry,3.0,44.0,1434.5875,467.46,0.51,5.42072281
Turmeric,2009,Monsoon,Puducherry,3.0,0.0,1434.5875,467.46,0.51,0.0
Turmeric,2009,Winter,Puducherry,3.0,5.0,1434.5875,467.46,0.51,1.67
Urad,2009,Monsoon,Puducherry,31.0,10.0,1434.5875,4830.42,5.27,0.32
Urad,2009,Winter,Puducherry,93.0,58.0,1434.5875,14491.26,15.81,0.52
Urad,2009,Summer,Puducherry,874.0,101.0,1434.5875,136186.68,148.58,0.626666667
Arecanut,2009,Whole Year,Andhra Pradesh,386.0,198.0,711.0,60146.52,65.62,0.855
Arhar/Tur,2009,Monsoon,Andhra Pradesh,202534.5,189677.0,711.0,26583568.25,52935.74,0.525909091
Arhar/Tur,2009,Winter,Andhra Pradesh,24895.0,13266.0,711.0,3879138.9,4232.15,0.52
Bajra,2009,Monsoon,Andhra Pradesh,33411.0,43471.0,711.0,5206102.02,5679.87,1.3
Bajra,2009,Winter,Andhra Pradesh,11938.0,9884.0,711.0,1860179.16,2029.46,1.296363636
Banana,2009,Whole Year,Andhra Pradesh,58229.0,339962.5,711.0,9073242.78,9898.93,5.42072281
Cashewnut,2009,Whole Year,Andhra Pradesh,139274.0,42703.0,711.0,21701674.68,23676.58,0.315
Castor Seed,2009,Monsoon,Andhra Pradesh,147582.0,63733.0,711.0,22996227.24,25088.94,0.532352941
Coconut,2009,Whole Year,Andhra Pradesh,104541.0,339962.5,711.0,16289578.62,17771.97,5.42072281
Coriander,2009,Whole Year,Andhra Pradesh,37468.0,20605.0,711.0,5838263.76,6369.56,0.695625
Cotton (Lint),2009,Monsoon,Andhra Pradesh,202534.5,339962.5,711.0,26583568.25,52935.74,2.209090909
Dry Chillies,2009,Monsoon,Andhra Pradesh,156475.0,339962.5,711.0,24381934.5,26600.75,3.287142857
Dry Chillies,2009,Winter,Andhra Pradesh,50066.0,191016.0,711.0,7801284.12,8511.22,3.595
Garlic,2009,Whole Year,Andhra Pradesh,530.0,1565.0,711.0,82584.6,90.1,2.556666667
Ginger,2009,Whole Year,Andhra Pradesh,2317.0,16674.0,711.0,361034.94,393.89,5.42072281
Gram,2009,Winter,Andhra Pradesh,202534.5,339962.5,711.0,26583568.25,52935.74,1.386818182
Groundnut,2009,Monsoon,Andhra Pradesh,202534.5,339962.5,711.0,26583568.25,52935.74,0.965454545
Groundnut,2009,Winter,Andhra Pradesh,202534.5,339962.5,711.0,26583568.25,49335.36,2.155
Horse-Gram,2009,Monsoon,Andhra Pradesh,20162.0,13170.0,711.0,3141642.84,3427.54,0.6
Horse-Gram,2009,Winter,Andhra Pradesh,39303.0,23512.0,711.0,6124193.46,6681.51,0.508571429
Jowar,2009,Monsoon,Andhra Pradesh,184976.0,184211.0,711.0,26583568.25,31445.92,1.144
Jowar,2009,Winter,Andhra Pradesh,199858.0,252991.0,711.0,26583568.25,33975.86,2.016
Linseed,2009,Winter,Andhra Pradesh,673.0,100.0,711.0,104866.86,114.41,0.155
Maize,2009,Monsoon,Andhra Pradesh,202534.5,339962.5,711.0,26583568.25,52935.74,3.095
Maize,2009,Winter,Andhra Pradesh,202534.5,339962.5,711.0,26583568.25,47771.36,5.42072281
Mesta,2009,Monsoon,Andhra Pradesh,23045.0,191397.0,711.0,3590871.9,3917.65,5.42072281
Moong (Green Gram),2009,Monsoon,Andhra Pradesh,202534.5,21104.0,711.0,26583568.25,34897.77,0.167727273
Moong (Green Gram),2009,Winter,Andhra Pradesh,101342.0,41502.0,711.0,15791110.44,17228.14,0.475
Niger Seed,2009,Monsoon,Andhra Pradesh,7663.0,2632.0,711.0,1194048.66,1302.71,0.376666667
Onion,2009,Monsoon,Andhra Pradesh,22954.0,339962.5,711.0,3576692.28,3902.18,5.42072281
Onion,2009,Winter,Andhra Pradesh,13608.0,333288.0,711.0,2120398.56,2313.36,5.42072281
Potato,2009,Whole Year,Andhra Pradesh,5040.0,57159.0,711.0,785332.8,856.8,5.42072281
Ragi,2009,Monsoon,Andhra Pradesh,38906.0,41951.0,711.0,6062332.92,6614.02,1.08
Ragi,2009,Winter,Andhra Pradesh,6322.0,11751.0,711.0,985094.04,1074.74,1.824545455
Rapeseed & Mustard,2009,Winter,Andhra Pradesh,4309.0,2576.0,711.0,671428.38,732.53,0.3125
Rice,2009,Monsoon,Andhra Pradesh,202534.5,339962.5,711.0,26583568.25,52935.74,2.790909091
Rice,2009,Winter,Andhra Pradesh,202534.5,339962.5,711.0,26583568.25,52935.74,3.098636364
Safflower,2009,Winter,Andhra Pradesh,14273.0,6079.0,711.0,2224018.86,2426.41,0.4325
Sesamum,2009,Monsoon,Andhra Pradesh,47184.0,9335.0,711.0,7352210.88,8021.28,0.200952381
Sesamum,2009,Winter,Andhra Pradesh,43286.0,11397.0,711.0,6744824.52,7358.62,0.2655
Small Millets,2009,Monsoon,Andhra Pradesh,24322.0,8590.0,711.0,3789854.04,4134.74,0.461818182
Small Millets,2009,Winter,Andhra Pradesh,1114.0,1004.0,711.0,173583.48,189.38,0.745
Soyabean,2009,Monsoon,Andhra Pradesh,156296.0,128785.0,711.0,24354042.72,26570.32,0.703636364
Sugarcane,2009,Whole Year,Andhra Pradesh,157834.0,339962.5,711.0,24593693.88,26831.78,5.42072281
Sunflower,2009,Whole Year,Andhra Pradesh,202534.5,270089.0,711.0,26583568.25,52935.74,0.929090909
Sweet Potato,2009,Whole Year,Andhra Pradesh,886.0,6781.0,711.0,138056.52,150.62,5.42072281
Tapioca,2009,Whole Year,Andhra Pradesh,11234.0,146366.0,711.0,1750481.88,1909.78,5.42072281
Tobacco,2009,Whole Year,Andhra Pradesh,202534.5,339962.5,711.0,26583568.25,43925.62,4.295121951
Urad,2009,Monsoon,Andhra Pradesh,82940.0,12732.0,711.0,12923710.8,14099.8,0.2605
Urad,2009,Winter,Andhra Pradesh,202534.5,255694.0,711.0,26583568.25,52935.74,0.640952381
Wheat,2009,Winter,Andhra Pradesh,9872.0,10319.0,711.0,1538255.04,1678.24,0.95
Arecanut,2009,Whole Year,Assam,68947.0,68556.0,1727.1,10743321.54,11720.99,0.981851852
Arhar/Tur,2009,Monsoon,Assam,6191.0,4408.0,1727.1,964681.62,1052.47,0.707037037
Banana,2009,Whole Year,Assam,44980.0,339962.5,1727.1,7008783.6,7646.6,5.42072281
Black Pepper,2009,Whole Year,Assam,2967.0,4398.0,1727.1,462317.94,504.39,1.577777778
Castor Seed,2009,Monsoon,Assam,1157.0,492.0,1727.1,180283.74,196.69,0.427916667
Coconut,2009,Whole Year,Assam,20368.0,339962.5,1727.1,3173741.76,3462.56,5.42072281
Cotton (Lint),2009,Monsoon,Assam,1646.0,782.0,1727.1,256479.72,279.82,0.51625
Dry Chillies,2009,Whole Year,Assam,17111.0,11727.0,1727.1,2666236.02,2908.87,0.65962963
Ginger,2009,Whole Year,Assam,15690.0,107893.0,1727.1,2444815.8,2667.3,5.42072281
Gram,2009,Winter,Assam,1725.0,887.0,1727.1,268789.5,293.25,0.505925926
Jute,2009,Monsoon,Assam,65270.0,339962.5,1727.1,10170371.4,11095.9,5.42072281
Linseed,2009,Winter,Assam,7003.0,3578.0,1727.1,1091207.46,1190.51,0.481666667
Maize,2009,Monsoon,Assam,19481.0,13981.0,1727.1,3035529.42,3311.77,0.617407407
Masoor,2009,Winter,Assam,23227.0,11661.0,1727.1,3619231.14,3948.59,0.498148148
Mesta,2009,Monsoon,Assam,5000.0,25437.0,1727.1,779100.0,850.0,4.705217391
Moong (Green Gram),2009,Winter,Assam,7519.0,3439.0,1727.1,1171610.58,1278.23,0.447037037
Niger Seed,2009,Monsoon,Assam,7645.0,3925.0,1727.1,1191243.9,1299.65,0.51
Onion,2009,Whole Year,Assam,6785.0,15801.0,1727.1,1057238.7,1153.45,2.375185185
Peas & Beans (Pulses),2009,Winter,Assam,22013.0,13412.0,1727.1,3430065.66,3742.21,0.623703704
Potato,2009,Whole Year,Assam,82629.0,339962.5,1727.1,12875250.78,14046.93,5.42072281
Rapeseed & Mustard,2009,Winter,Assam,202534.5,131493.0,1727.1,26583568.25,42279.0,0.512962963
Rice,2009,Autumn,Assam,202534.5,334655.0,1727.1,26583568.25,52935.74,1.070740741
Rice,2009,Summer,Assam,202534.5,339962.5,1727.1,26583568.25,52935.74,1.903703704
Rice,2009,Winter,Assam,202534.5,339962.5,1727.1,26583568.25,52935.74,1.780740741
Sesamum,2009,Monsoon,Assam,11641.0,6603.0,1727.1,1813900.62,1978.97,0.493333333
Small Millets,2009,Monsoon,Assam,6260.0,3246.0,1727.1,975433.2,1064.2,0.750384615
Sugarcane,2009,Whole Year,Assam,27165.0,339962.5,1727.1,4232850.3,4618.05,5.42072281
Sweet Potato,2009,Whole Year,Assam,6806.0,23969.0,1727.1,1060510.92,1157.02,3.410740741
Tapioca,2009,Whole Year,Assam,3205.0,15286.0,1727.1,499403.1,544.85,4.463076923
Tobacco,2009,Whole Year,Assam,591.0,320.0,1727.1,92089.62,100.47,0.631923077
Turmeric,2009,Whole Year,Assam,13883.0,9719.0,1727.1,2163249.06,2360.11,0.744074074
Urad,2009,Winter,Assam,43353.0,24558.0,1727.1,6755264.46,7370.01,0.565925926
Wheat,2009,Winter,Assam,60067.0,65301.0,1727.1,9359639.94,10211.39,1.097037037
Arecanut,2009,Whole Year,Karnataka,195802.0,339962.5,1321.0,26583568.25,33286.34,5.42072281
Arhar/Tur,2009,Monsoon,Karnataka,202534.5,279760.0,1321.0,26583568.25,52935.74,0.526923077
Bajra,2009,Monsoon,Karnataka,202534.5,130201.0,1321.0,26583568.25,51718.93,0.446666667
Bajra,2009,Winter,Karnataka,124.0,138.0,1321.0,19321.68,21.08,0.945
Bajra,2009,Summer,Karnataka,754.0,707.0,1321.0,117488.28,128.18,0.935
Banana,2009,Whole Year,Karnataka,63981.0,339962.5,1321.0,9969519.42,10876.77,5.42072281
Black Pepper,2009,Whole Year,Karnataka,19706.0,73143.0,1321.0,3070588.92,3350.02,3.701538462
Cardamom,2009,Whole Year,Karnataka,19178.0,1267.0,1321.0,2988315.96,3260.26,0.085
Cashewnut,2009,Whole Year,Karnataka,63314.0,48008.0,1321.0,9865587.48,10763.38,0.764545455
Castor Seed,2009,Monsoon,Karnataka,17829.0,11525.0,1321.0,2778114.78,3030.93,0.645909091
Coconut,2009,Whole Year,Karnataka,202534.5,339962.5,1321.0,26583568.25,52935.74,5.42072281
Coriander,2009,Whole Year,Karnataka,6580.0,3224.0,1321.0,1025295.6,1118.6,0.498095238
Cotton (Lint),2009,Whole Year,Karnataka,202534.5,339962.5,1321.0,26583568.25,52935.74,1.6005
Dry Chillies,2009,Winter,Karnataka,6354.0,18944.0,1321.0,990080.28,1080.18,2.896071429
Dry Chillies,2009,Summer,Karnataka,6605.0,30415.0,1321.0,1029191.1,1122.85,4.545416667
Garlic,2009,Whole Year,Karnataka,4698.0,6603.0,1321.0,732042.36,798.66,1.794615385
Ginger,2009,Whole Year,Karnataka,44837.0,339962.5,1321.0,6986501.34,7622.29,5.42072281
Gram,2009,Monsoon,Karnataka,114622.0,60384.0,1321.0,17860400.04,19485.74,0.4852
Gram,2009,Winter,Karnataka,112804.0,52780.0,1321.0,17577119.28,19176.68,0.455714286
Groundnut,2009,Monsoon,Karnataka,202534.5,289045.0,1321.0,26583568.25,52935.74,0.577692308
Groundnut,2009,Winter,Karnataka,202534.5,168308.0,1321.0,26583568.25,35446.36,0.949642857
Horse-Gram,2009,Monsoon,Karnataka,114622.0,60384.0,1321.0,17860400.04,19485.74,0.4852
Horse-Gram,2009,Winter,Karnataka,112804.0,52780.0,1321.0,17577119.28,19176.68,0.455714286
Jowar,2009,Monsoon,Karnataka,202534.5,240968.0,1321.0,26583568.25,41869.3,0.9875
Jowar,2009,Winter,Karnataka,202534.5,339962.5,1321.0,26583568.25,52935.74,0.8765
Jowar,2009,Summer,Karnataka,5973.0,8824.0,1321.0,930712.86,1015.41,1.498461538
Linseed,2009,Winter,Karnataka,12456.0,3657.0,1321.0,1940893.92,2117.52,0.333333333
Maize,2009,Monsoon,Karnataka,202534.5,339962.5,1321.0,26583568.25,52935.74,2.418148148
Maize,2009,Winter,Karnataka,103702.0,262272.0,1321.0,16158845.64,17629.34,2.43962963
Maize,2009,Summer,Karnataka,28341.0,77530.0,1321.0,4416094.62,4817.97,2.839642857
Mesta,2009,Whole Year,Karnataka,1300.0,1885.0,1321.0,202566.0,221.0,1.324
Moong (Green Gram),2009,Monsoon,Karnataka,202534.5,45514.0,1321.0,26583568.25,52935.74,0.199565217
Moong (Green Gram),2009,Winter,Karnataka,8958.0,2349.0,1321.0,1395835.56,1522.86,0.28
Niger Seed,2009,Monsoon,Karnataka,26380.0,9250.0,1321.0,4110531.6,4484.6,0.33375
Onion,2009,Monsoon,Karnataka,174311.0,339962.5,1321.0,26583568.25,29632.87,4.2968
Onion,2009,Winter,Karnataka,13815.0,81847.0,1321.0,2152653.3,2348.55,5.42072281
Onion,2009,Summer,Karnataka,3777.0,28828.0,1321.0,588532.14,642.09,5.42072281
Potato,2009,Monsoon,Karnataka,28305.0,175087.0,1321.0,4410485.1,4811.85,5.42072281
Potato,2009,Winter,Karnataka,5890.0,86967.0,1321.0,917779.8,1001.3,5.42072281
Potato,2009,Summer,Karnataka,2913.0,46821.0,1321.0,453903.66,495.21,5.42072281
Ragi,2009,Monsoon,Karnataka,202534.5,339962.5,1321.0,26583568.25,52935.74,1.337142857
Ragi,2009,Winter,Karnataka,27562.0,44924.0,1321.0,4294710.84,4685.54,1.834285714
Ragi,2009,Summer,Karnataka,7984.0,14970.0,1321.0,1244066.88,1357.28,1.778
Rapeseed & Mustard,2009,Winter,Karnataka,5116.0,1493.0,1321.0,797175.12,869.72,0.29
Rice,2009,Monsoon,Karnataka,202534.5,339962.5,1321.0,26583568.25,52935.74,2.397931034
Rice,2009,Winter,Karnataka,37747.0,84636.0,1321.0,5881737.54,6416.99,2.416666667
Rice,2009,Summer,Karnataka,202534.5,339962.5,1321.0,26583568.25,52935.74,2.806923077
Safflower,2009,Winter,Karnataka,67924.0,51941.0,1321.0,10583917.68,11547.08,0.694
Sannhamp,2009,Whole Year,Karnataka,282.0,70.0,1321.0,43941.24,47.94,0.163333333
Sesamum,2009,Monsoon,Karnataka,76280.0,31039.0,1321.0,11885949.6,12967.6,0.437307692
Small Millets,2009,Monsoon,Karnataka,26682.0,13089.0,1321.0,4157589.24,4535.94,0.4905
Soyabean,2009,Monsoon,Karnataka,183688.0,82396.0,1321.0,26583568.25,31226.96,0.413
Sugarcane,2009,Whole Year,Karnataka,202534.5,339962.5,1321.0,26583568.25,52935.74,5.42072281
Sunflower,2009,Monsoon,Karnataka,202534.5,111835.0,1321.0,26583568.25,52935.74,0.36
Sunflower,2009,Winter,Karnataka,202534.5,114919.0,1321.0,26583568.25,52935.74,0.54826087
Sunflower,2009,Summer,Karnataka,28543.0,24563.0,1321.0,4447570.26,4852.31,0.95952381
Sweet Potato,2009,Whole Year,Karnataka,2397.0,15751.0,1321.0,373500.54,407.49,5.42072281
Tapioca,2009,Whole Year,Karnataka,881.0,8161.0,1321.0,137277.42,149.77,5.42072281
Tobacco,2009,Whole Year,Karnataka,118168.0,90957.0,1321.0,18412937.76,20088.56,0.799411765
Turmeric,2009,Whole Year,Karnataka,17873.0,89932.0,1321.0,2784970.86,3038.41,4.762941176
Urad,2009,Monsoon,Karnataka,109099.0,9259.0,1321.0,16999806.18,18546.83,0.153181818
Urad,2009,Winter,Karnataka,9092.0,3548.0,1321.0,1416715.44,1545.64,0.372307692
Wheat,2009,Winter,Karnataka,202534.5,263877.0,1321.0,26583568.25,48182.59,0.919285714
